org,repo,workflow,fork,archived,stars,visibility,ref,ref_type,ref_resolved_to,ref_resolved_type,workflow_type,workflow_url,jobs_count,workflow_status,parent_workflows,event_triggers
openai,openai-ruby,.github/workflows/create-releases.yml,0,0,356,public,main,branch,2fb28dc729448353a2a1edd5bd1b554a83be8449,commit,workflow,https://github.com/openai/openai-ruby/blob/2fb28dc729448353a2a1edd5bd1b554a83be8449/.github/workflows/create-releases.yml,1,,,"push,workflow_dispatch"
openai,openai-ruby,.github/workflows/publish-gem.yml,0,0,356,public,main,branch,2fb28dc729448353a2a1edd5bd1b554a83be8449,commit,workflow,https://github.com/openai/openai-ruby/blob/2fb28dc729448353a2a1edd5bd1b554a83be8449/.github/workflows/publish-gem.yml,1,,,workflow_dispatch
openai,openai-ruby,.github/workflows/release-doctor.yml,0,0,356,public,main,branch,2fb28dc729448353a2a1edd5bd1b554a83be8449,commit,workflow,https://github.com/openai/openai-ruby/blob/2fb28dc729448353a2a1edd5bd1b554a83be8449/.github/workflows/release-doctor.yml,1,,,"push,workflow_dispatch"
openai,procgen,.github/workflows/main.yml,0,0,1109,public,master,branch,5e1dbf341d291eff40d1f9e0c0a0d5003643aebf,commit,workflow,https://github.com/openai/procgen/blob/5e1dbf341d291eff40d1f9e0c0a0d5003643aebf/.github/workflows/main.yml,3,,,push
openai,prometheus,.github/workflows/prombench.yml,1,0,34,public,release-2.16,branch,f345889f210692e23ebc51566288bf380fbc8b25,commit,workflow,https://github.com/openai/prometheus/blob/f345889f210692e23ebc51566288bf380fbc8b25/.github/workflows/prombench.yml,3,,,repository_dispatch
openai,pytorch,.github/workflows/build_linux_conda.yml,1,1,51,public,master,branch,8595b6eeed9a0e96aa6b1779000aeb96c13e6202,commit,workflow,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/build_linux_conda.yml,2,,,workflow_dispatch
openai,pytorch,.github/workflows/build_linux_libtorch.yml,1,1,51,public,master,branch,8595b6eeed9a0e96aa6b1779000aeb96c13e6202,commit,workflow,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/build_linux_libtorch.yml,2,,,workflow_dispatch
openai,pytorch,.github/workflows/build_linux_wheels.yml,1,1,51,public,master,branch,8595b6eeed9a0e96aa6b1779000aeb96c13e6202,commit,workflow,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/build_linux_wheels.yml,2,,,workflow_dispatch
openai,pytorch,.github/workflows/create_release.yml,1,1,51,public,master,branch,8595b6eeed9a0e96aa6b1779000aeb96c13e6202,commit,workflow,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/create_release.yml,1,,,"push,release,pull_request"
openai,pytorch,.github/workflows/generated-libtorch-linux-xenial-cuda10.2-py3.6-gcc7.yml,1,1,51,public,master,branch,8595b6eeed9a0e96aa6b1779000aeb96c13e6202,commit,workflow,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/generated-libtorch-linux-xenial-cuda10.2-py3.6-gcc7.yml,2,,,"pull_request,push,workflow_dispatch"
openai,pytorch,.github/workflows/generated-libtorch-linux-xenial-cuda11.3-py3.6-gcc7.yml,1,1,51,public,master,branch,8595b6eeed9a0e96aa6b1779000aeb96c13e6202,commit,workflow,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/generated-libtorch-linux-xenial-cuda11.3-py3.6-gcc7.yml,2,,,"pull_request,push,workflow_dispatch"
openai,pytorch,.github/workflows/generated-linux-bionic-cuda10.2-py3.9-gcc7.yml,1,1,51,public,master,branch,8595b6eeed9a0e96aa6b1779000aeb96c13e6202,commit,workflow,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/generated-linux-bionic-cuda10.2-py3.9-gcc7.yml,4,,,"pull_request,push,workflow_dispatch"
openai,pytorch,.github/workflows/generated-linux-bionic-py3.6-clang9.yml,1,1,51,public,master,branch,8595b6eeed9a0e96aa6b1779000aeb96c13e6202,commit,workflow,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/generated-linux-bionic-py3.6-clang9.yml,4,,,"pull_request,push,workflow_dispatch"
openai,pytorch,.github/workflows/generated-linux-xenial-cuda10.2-py3.6-gcc7.yml,1,1,51,public,master,branch,8595b6eeed9a0e96aa6b1779000aeb96c13e6202,commit,workflow,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/generated-linux-xenial-cuda10.2-py3.6-gcc7.yml,4,,,"pull_request,push,workflow_dispatch"
openai,pytorch,.github/workflows/generated-linux-xenial-cuda11.3-py3.6-gcc7.yml,1,1,51,public,master,branch,8595b6eeed9a0e96aa6b1779000aeb96c13e6202,commit,workflow,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/generated-linux-xenial-cuda11.3-py3.6-gcc7.yml,4,,,"pull_request,push,workflow_dispatch"
openai,pytorch,.github/workflows/generated-linux-xenial-py3.6-clang7-asan.yml,1,1,51,public,master,branch,8595b6eeed9a0e96aa6b1779000aeb96c13e6202,commit,workflow,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/generated-linux-xenial-py3.6-clang7-asan.yml,4,,,"pull_request,push,workflow_dispatch"
openai,pytorch,.github/workflows/generated-linux-xenial-py3.6-gcc5.4.yml,1,1,51,public,master,branch,8595b6eeed9a0e96aa6b1779000aeb96c13e6202,commit,workflow,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/generated-linux-xenial-py3.6-gcc5.4.yml,5,,,"pull_request,push,workflow_dispatch"
openai,pytorch,.github/workflows/generated-linux-xenial-py3.6-gcc7-bazel-test.yml,1,1,51,public,master,branch,8595b6eeed9a0e96aa6b1779000aeb96c13e6202,commit,workflow,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/generated-linux-xenial-py3.6-gcc7-bazel-test.yml,2,,,"pull_request,push,workflow_dispatch"
openai,pytorch,.github/workflows/generated-parallelnative-linux-xenial-py3.6-gcc5.4.yml,1,1,51,public,master,branch,8595b6eeed9a0e96aa6b1779000aeb96c13e6202,commit,workflow,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/generated-parallelnative-linux-xenial-py3.6-gcc5.4.yml,4,,,"pull_request,push,workflow_dispatch"
openai,pytorch,.github/workflows/generated-periodic-libtorch-linux-xenial-cuda11.1-py3.6-gcc7.yml,1,1,51,public,master,branch,8595b6eeed9a0e96aa6b1779000aeb96c13e6202,commit,workflow,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/generated-periodic-libtorch-linux-xenial-cuda11.1-py3.6-gcc7.yml,2,,,"pull_request,schedule,workflow_dispatch"
openai,pytorch,.github/workflows/generated-periodic-linux-xenial-cuda11.1-py3.6-gcc7.yml,1,1,51,public,master,branch,8595b6eeed9a0e96aa6b1779000aeb96c13e6202,commit,workflow,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/generated-periodic-linux-xenial-cuda11.1-py3.6-gcc7.yml,4,,,"pull_request,schedule,workflow_dispatch"
openai,pytorch,.github/workflows/generated-periodic-win-vs2019-cuda11.1-py3.yml,1,1,51,public,master,branch,8595b6eeed9a0e96aa6b1779000aeb96c13e6202,commit,workflow,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/generated-periodic-win-vs2019-cuda11.1-py3.yml,4,,,"pull_request,schedule,workflow_dispatch"
openai,pytorch,.github/workflows/generated-puretorch-linux-xenial-py3.6-gcc5.4.yml,1,1,51,public,master,branch,8595b6eeed9a0e96aa6b1779000aeb96c13e6202,commit,workflow,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/generated-puretorch-linux-xenial-py3.6-gcc5.4.yml,2,,,"pull_request,push,workflow_dispatch"
openai,pytorch,.github/workflows/generated-win-vs2019-cpu-py3.yml,1,1,51,public,master,branch,8595b6eeed9a0e96aa6b1779000aeb96c13e6202,commit,workflow,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/generated-win-vs2019-cpu-py3.yml,4,,,"pull_request,push,workflow_dispatch"
openai,pytorch,.github/workflows/generated-win-vs2019-cuda11.3-py3.yml,1,1,51,public,master,branch,8595b6eeed9a0e96aa6b1779000aeb96c13e6202,commit,workflow,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/generated-win-vs2019-cuda11.3-py3.yml,4,,,"pull_request,push,workflow_dispatch"
openai,pytorch,.github/workflows/lint.yml,1,1,51,public,master,branch,8595b6eeed9a0e96aa6b1779000aeb96c13e6202,commit,workflow,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/lint.yml,9,,,"push,pull_request"
openai,pytorch,.github/workflows/push_nightly_docker_ghcr.yml,1,1,51,public,master,branch,8595b6eeed9a0e96aa6b1779000aeb96c13e6202,commit,workflow,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/push_nightly_docker_ghcr.yml,1,,,"schedule,workflow_dispatch"
openai,pytorch,.github/workflows/run_torchbench.yml,1,1,51,public,master,branch,8595b6eeed9a0e96aa6b1779000aeb96c13e6202,commit,workflow,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/run_torchbench.yml,1,,,pull_request
openai,pytorch,.github/workflows/stale_pull_requests.yml,1,1,51,public,master,branch,8595b6eeed9a0e96aa6b1779000aeb96c13e6202,commit,workflow,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/stale_pull_requests.yml,2,,,"schedule,workflow_dispatch"
openai,pytorch,.github/workflows/test_tools.yml,1,1,51,public,master,branch,8595b6eeed9a0e96aa6b1779000aeb96c13e6202,commit,workflow,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/test_tools.yml,1,,,"push,pull_request"
openai,pytorch,.github/workflows/triage.yml,1,1,51,public,master,branch,8595b6eeed9a0e96aa6b1779000aeb96c13e6202,commit,workflow,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/triage.yml,1,,,issues
openai,pytorch,.github/workflows/update_s3_htmls.yml,1,1,51,public,master,branch,8595b6eeed9a0e96aa6b1779000aeb96c13e6202,commit,workflow,https://github.com/openai/pytorch/blob/8595b6eeed9a0e96aa6b1779000aeb96c13e6202/.github/workflows/update_s3_htmls.yml,1,,,"schedule,workflow_dispatch"
openai,snap-o,.github/workflows/android.yml,0,0,35,public,main,branch,322de4a9af48c5bfa0add99d42b817ae08c51d48,commit,workflow,https://github.com/openai/snap-o/blob/322de4a9af48c5bfa0add99d42b817ae08c51d48/.github/workflows/android.yml,1,,,"push,pull_request"
openai,snap-o,.github/workflows/ci.yml,0,0,35,public,main,branch,322de4a9af48c5bfa0add99d42b817ae08c51d48,commit,workflow,https://github.com/openai/snap-o/blob/322de4a9af48c5bfa0add99d42b817ae08c51d48/.github/workflows/ci.yml,3,,,"push,pull_request"
openai,tiktoken,.github/workflows/build_wheels.yml,0,0,16256,public,main,branch,97e49cbadd500b5cc9dbb51a486f0b42e6701bee,commit,workflow,https://github.com/openai/tiktoken/blob/97e49cbadd500b5cc9dbb51a486f0b42e6701bee/.github/workflows/build_wheels.yml,4,,,"push,pull_request,workflow_dispatch"
openai,whisper,.github/workflows/python-publish.yml,0,0,89632,public,main,branch,c0d2f624c09dc18e709e37c2ad90c039a4eb72a2,commit,workflow,https://github.com/openai/whisper/blob/c0d2f624c09dc18e709e37c2ad90c039a4eb72a2/.github/workflows/python-publish.yml,1,,,push
openai,whisper,.github/workflows/test.yml,0,0,89632,public,main,branch,c0d2f624c09dc18e709e37c2ad90c039a4eb72a2,commit,workflow,https://github.com/openai/whisper/blob/c0d2f624c09dc18e709e37c2ad90c039a4eb72a2/.github/workflows/test.yml,2,,,"push,pull_request"
